width,height,position.x,position.y,Cluster
0.01606425702811245,0.03337783711615487,0.9592944369063772,0.9188118811881189,0
0.4243641231593039,0.212283044058745,0.48032564450474896,0.9115511551155115,0
0.4109772423025435,0.020026702269692925,0.032564450474898234,0.8699669966996699,0
0.4109772423025435,0.020026702269692925,0.032564450474898234,0.8699669966996699,0
0.3386880856760375,0.05473965287049399,0.48032564450474896,0.8772277227722772,0
1.0,0.29506008010680906,0.0,0.5610561056105611,0
0.9357429718875501,0.0,0.032564450474898234,0.7069306930693069,0
0.01606425702811245,0.03337783711615487,0.9592944369063772,0.6257425742574257,0
0.4109772423025435,0.11481975967957275,0.4816824966078697,0.6217821782178218,0
0.4109772423025435,0.23097463284379172,0.032564450474898234,0.5768976897689769,0
0.4109772423025435,0.23097463284379172,0.032564450474898234,0.5768976897689769,0
0.3360107095046854,0.04005340453938584,0.4816824966078697,0.5881188118811881,0
0.3493975903614458,0.9025367156208277,0.6594301221166893,0.09042904290429044,0
0.32396251673360105,0.8531375166889186,0.6852103120759837,0.10297029702970298,0
0.32396251673360105,0.19759679572763686,0.6852103120759837,0.4270627062706271,0
0.1459170013386881,0.07476635514018691,0.6852103120759837,0.4085808580858086,0
0.11378848728246319,0.028037383177570093,0.700135685210312,0.42046204620462047,0
0.28647925033467203,0.037383177570093455,0.7232021709633649,0.4627062706270627,0
0.285140562248996,0.02937249666221629,0.7245590230664857,0.4910891089108911,0
